toi,tid,coverage_status,product_count,sectors,error
582.01,287474726,available,2,TESS Sector 34;TESS Sector 35,
5830.01,224418572,available,1,TESS Sector 80,
5839.01,355732304,available,2,TESS Sector 80;TESS Sector 81,
584.01,74482749,available,2,TESS Sector 35;TESS Sector 36,
5850.01,151728428,available,1,TESS Sector 92,
5855.01,41422753,available,3,TESS Sector 74;TESS Sector 75;TESS Sector 81,
586.01,131979339,available,4,TESS Sector 34;TESS Sector 35;TESS Sector 61;TESS Sector 88,
5862.01,20988926,available,3,TESS Sector 74;TESS Sector 80;TESS Sector 81,
5866.01,341297143,available,2,TESS Sector 81;TESS Sector 82,
5867.01,380517859,available,3,TESS Sector 75;TESS Sector 81;TESS Sector 82,
587.01,294090620,available,4,TESS Sector 34;TESS Sector 35;TESS Sector 61;TESS Sector 88,
5876.01,106114491,available,4,TESS Sector 74;TESS Sector 75;TESS Sector 81;TESS Sector 82,
5882.01,232941965,available,1,TESS Sector 75,
5886.01,15682927,available,2,TESS Sector 75;TESS Sector 82,
5887.01,277987172,available,1,TESS Sector 81,
589.01,412961700,available,3,TESS Sector 34;TESS Sector 61;TESS Sector 88,
5892.01,375199523,available,1,TESS Sector 81,
5899.01,126171392,not_found,0,,
590.01,270841724,available,2,TESS Sector 35;TESS Sector 36,
5901.01,294173437,available,4,TESS Sector 75;TESS Sector 76;TESS Sector 81;TESS Sector 83,
5908.01,452483795,available,1,TESS Sector 82,
591.01,146261607,not_found,0,,
5910.01,273774284,available,4,TESS Sector 74;TESS Sector 75;TESS Sector 81;TESS Sector 82,
5915.01,329709756,available,3,TESS Sector 75;TESS Sector 82;TESS Sector 83,
5916.01,305506996,available,1,TESS Sector 82,
592.01,196286587,available,2,TESS Sector 34;TESS Sector 61,
5920.01,467006627,not_found,0,,
5924.01,289125016,available,1,TESS Sector 82,
593.01,128463355,available,1,TESS Sector 34,
5940.01,296898634,available,4,TESS Sector 75;TESS Sector 76;TESS Sector 82;TESS Sector 83,
5942.01,166190643,available,4,TESS Sector 75;TESS Sector 76;TESS Sector 82;TESS Sector 83,
595.01,287329267,available,29,TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96,
5954.01,297153209,available,4,TESS Sector 75;TESS Sector 76;TESS Sector 82;TESS Sector 83,
596.01,144956678,available,2,TESS Sector 34;TESS Sector 35,
5962.01,239541449,available,2,TESS Sector 56;TESS Sector 83,
5966.01,404610583,available,2,TESS Sector 56;TESS Sector 83,
597.01,146208651,not_found,0,,
5976.01,348054109,available,5,TESS Sector 26;TESS Sector 40;TESS Sector 53;TESS Sector 54;TESS Sector 80,
598.01,81429971,available,2,TESS Sector 34;TESS Sector 35,
599.01,145982812,available,2,TESS Sector 35;TESS Sector 36,
600.01,134396419,available,2,TESS Sector 34;TESS Sector 35,
6000.01,259233660,available,33,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 78;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
6002.01,102734241,available,8,TESS Sector 14;TESS Sector 41;TESS Sector 54;TESS Sector 55;TESS Sector 74;TESS Sector 75;TESS Sector 81;TESS Sector 82,
6008.01,286201103,available,9,TESS Sector 15;TESS Sector 16;TESS Sector 41;TESS Sector 55;TESS Sector 56;TESS Sector 75;TESS Sector 76;TESS Sector 82;TESS Sector 83,
6016.01,327369524,available,6,TESS Sector 57;TESS Sector 58;TESS Sector 77;TESS Sector 78;TESS Sector 84;TESS Sector 85,
6019.01,125520907,available,2,TESS Sector 57;TESS Sector 84,
6020.01,334597566,available,5,TESS Sector 57;TESS Sector 77;TESS Sector 78;TESS Sector 84;TESS Sector 85,
6023.01,341444900,available,3,TESS Sector 76;TESS Sector 77;TESS Sector 83,
6024.01,56231866,available,2,TESS Sector 83;TESS Sector 84,
6029.01,419523962,available,3,TESS Sector 58;TESS Sector 78;TESS Sector 85,
603.01,262746281,available,5,TESS Sector 35;TESS Sector 45;TESS Sector 46;TESS Sector 61;TESS Sector 72,
6034.01,388076422,available,10,TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
6037.01,352924930,available,3,TESS Sector 52;TESS Sector 78;TESS Sector 79,
6038.01,194736418,available,2,TESS Sector 18;TESS Sector 86,
6039.01,272050287,available,6,TESS Sector 57;TESS Sector 58;TESS Sector 77;TESS Sector 78;TESS Sector 84;TESS Sector 85,
604.01,145027461,available,1,TESS Sector 34,
6054.01,392681545,available,2,TESS Sector 59;TESS Sector 86,
6054.02,392681545,available,2,TESS Sector 59;TESS Sector 86,
606.01,122262940,not_found,0,,
6069.01,259099556,available,37,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 56;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 85;TESS Sector 86,
607.01,153651591,available,1,TESS Sector 34,
6084.01,294283951,available,7,TESS Sector 41;TESS Sector 54;TESS Sector 55;TESS Sector 75;TESS Sector 76;TESS Sector 81;TESS Sector 83,
6086.01,18318288,available,6,TESS Sector 25;TESS Sector 26;TESS Sector 52;TESS Sector 53;TESS Sector 79;TESS Sector 80,
6092.01,339591840,available,3,TESS Sector 53;TESS Sector 54;TESS Sector 80,
6094.01,35883621,not_found,0,,
6096.01,262781201,available,2,TESS Sector 08;TESS Sector 72,
610.01,80275202,available,2,TESS Sector 34;TESS Sector 35,
6101.01,19342878,available,3,TESS Sector 61;TESS Sector 88;TESS Sector 99,
6109.01,384984325,available,3,TESS Sector 18;TESS Sector 58;TESS Sector 85,
6109.02,384984325,available,3,TESS Sector 18;TESS Sector 58;TESS Sector 85,
611.01,154459165,available,3,TESS Sector 34;TESS Sector 61;TESS Sector 88,
6116.01,364408162,available,4,TESS Sector 75;TESS Sector 76;TESS Sector 82;TESS Sector 83,
6128.01,100769500,available,1,TESS Sector 83,
6130.01,210083929,available,1,TESS Sector 83,
6133.01,129107501,available,1,TESS Sector 83,
614.01,118021229,available,1,TESS Sector 34,
6143.01,423903685,available,2,TESS Sector 82;TESS Sector 83,
6147.01,402740809,available,1,TESS Sector 83,
615.01,190496853,available,3,TESS Sector 35;TESS Sector 62;TESS Sector 89,
6152.01,117068362,available,1,TESS Sector 82,
6157.01,86005116,available,1,TESS Sector 82,
6158.01,404456775,available,2,TESS Sector 82;TESS Sector 83,
617.01,141227133,available,2,TESS Sector 35;TESS Sector 36,
6170.01,51637609,available,1,TESS Sector 83,
6172.01,26583436,available,4,TESS Sector 74;TESS Sector 75;TESS Sector 81;TESS Sector 82,
6181.01,199162630,available,3,TESS Sector 76;TESS Sector 77;TESS Sector 83,
6186.01,345333936,available,2,TESS Sector 77;TESS Sector 78,
619.01,267527924,available,2,TESS Sector 34;TESS Sector 35,
6196.01,330944099,available,3,TESS Sector 76;TESS Sector 83;TESS Sector 84,
620.01,296739893,available,5,TESS Sector 08;TESS Sector 35;TESS Sector 62;TESS Sector 89;TESS Sector 99,
6207.01,432422552,not_found,0,,
622.01,83092282,available,8,TESS Sector 08;TESS Sector 09;TESS Sector 34;TESS Sector 35;TESS Sector 61;TESS Sector 62;TESS Sector 88;TESS Sector 89,
6223.01,288144647,available,1,TESS Sector 84,
623.01,101395259,available,6,TESS Sector 08;TESS Sector 09;TESS Sector 35;TESS Sector 62;TESS Sector 89;TESS Sector 99,
624.01,399870368,available,2,TESS Sector 32;TESS Sector 98,
6242.01,437740083,available,1,TESS Sector 84,
625.01,379929661,available,3,TESS Sector 34;TESS Sector 61;TESS Sector 88,
6251.01,52005579,available,5,TESS Sector 42;TESS Sector 43;TESS Sector 57;TESS Sector 70;TESS Sector 84,
6255.01,261135533,available,3,TESS Sector 16;TESS Sector 56;TESS Sector 83,
626.01,65412605,available,5,TESS Sector 33;TESS Sector 34;TESS Sector 61;TESS Sector 87;TESS Sector 88,
627.01,365781372,available,1,TESS Sector 32,
6275.01,49043968,available,4,TESS Sector 100;TESS Sector 63;TESS Sector 90;TESS Sector 99,
6276.01,397362481,available,5,TESS Sector 100;TESS Sector 63;TESS Sector 64;TESS Sector 90;TESS Sector 99,
6276.02,397362481,available,5,TESS Sector 100;TESS Sector 63;TESS Sector 64;TESS Sector 90;TESS Sector 99,
6279.01,449951606,not_found,0,,
628.01,281408474,available,1,TESS Sector 87,
6280.01,370877263,available,1,TESS Sector 90,
6286.01,354285962,available,2,TESS Sector 77;TESS Sector 79,
629.01,293853437,available,2,TESS Sector 33;TESS Sector 87,
6298.01,285233023,available,1,TESS Sector 78,
631.01,97158538,available,2,TESS Sector 33;TESS Sector 34,
632.01,349790953,available,25,TESS Sector 01;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 13;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 90;TESS Sector 94;TESS Sector 95;TESS Sector 96,
6324.01,372207328,available,8,TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 24;TESS Sector 58;TESS Sector 77;TESS Sector 78;TESS Sector 85,
633.01,348755723,available,2,TESS Sector 08;TESS Sector 35,
634.01,344926234,available,5,TESS Sector 08;TESS Sector 35;TESS Sector 45;TESS Sector 46;TESS Sector 72,
6343.01,256349966,available,5,TESS Sector 77;TESS Sector 78;TESS Sector 83;TESS Sector 84;TESS Sector 85,
635.01,286132427,available,4,TESS Sector 08;TESS Sector 35;TESS Sector 89;TESS Sector 99,
6355.01,98613492,available,2,TESS Sector 73;TESS Sector 86,
636.01,146463781,available,2,TESS Sector 07;TESS Sector 08,
6368.01,274002141,not_found,0,,
6377.01,187532854,available,1,TESS Sector 73,
638.01,78154865,available,2,TESS Sector 08;TESS Sector 35,
6383.01,328513434,available,1,TESS Sector 73,
639.01,82362447,available,4,TESS Sector 08;TESS Sector 35;TESS Sector 61;TESS Sector 62,
6396.01,73244652,available,2,TESS Sector 60;TESS Sector 74,
6398.01,353586703,available,1,TESS Sector 73,
640.01,147977348,available,3,TESS Sector 33;TESS Sector 34;TESS Sector 87,
643.01,432008938,available,2,TESS Sector 07;TESS Sector 08,
644.01,63303499,available,2,TESS Sector 33;TESS Sector 34,
6442.01,97921547,available,2,TESS Sector 87;TESS Sector 88,
6447.01,347442932,available,1,TESS Sector 88,
6448.01,320411045,available,1,TESS Sector 87,
645.01,157568289,available,2,TESS Sector 33;TESS Sector 34,
646.01,238197709,available,29,TESS Sector 12;TESS Sector 13;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 32;TESS Sector 33;TESS Sector 36;TESS Sector 37;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
648.01,78672342,not_found,0,,
6486.01,46772529,available,1,TESS Sector 89,
650.01,349373192,available,3,TESS Sector 11;TESS Sector 12;TESS Sector 13,
6508.01,142277868,available,3,TESS Sector 100;TESS Sector 101;TESS Sector 90,
652.01,22221375,available,6,TESS Sector 09;TESS Sector 100;TESS Sector 35;TESS Sector 62;TESS Sector 89;TESS Sector 99,
653.01,33153766,available,4,TESS Sector 09;TESS Sector 35;TESS Sector 36;TESS Sector 89,
654.01,35009898,available,7,TESS Sector 09;TESS Sector 100;TESS Sector 36;TESS Sector 45;TESS Sector 46;TESS Sector 62;TESS Sector 72,
6542.01,255851356,not_found,0,,
657.01,48103627,available,4,TESS Sector 09;TESS Sector 35;TESS Sector 36;TESS Sector 99,
658.01,48476907,available,5,TESS Sector 09;TESS Sector 35;TESS Sector 36;TESS Sector 62;TESS Sector 63,
6585.01,162729620,available,1,TESS Sector 90,
662.01,54085154,available,2,TESS Sector 09;TESS Sector 36,
6628.01,75650448,not_found,0,,
663.01,54962195,available,5,TESS Sector 09;TESS Sector 100;TESS Sector 35;TESS Sector 62;TESS Sector 89,
663.02,54962195,available,5,TESS Sector 09;TESS Sector 100;TESS Sector 35;TESS Sector 62;TESS Sector 89,
663.03,54962195,available,5,TESS Sector 09;TESS Sector 100;TESS Sector 35;TESS Sector 62;TESS Sector 89,
6645.01,15827263,available,1,TESS Sector 80,
665.01,73723286,available,5,TESS Sector 09;TESS Sector 100;TESS Sector 63;TESS Sector 90;TESS Sector 99,
6650.03,64837857,available,4,TESS Sector 57;TESS Sector 77;TESS Sector 83;TESS Sector 84,
6651.01,174328045,available,1,TESS Sector 84,
6654.01,278726770,available,10,TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
6656.01,262457587,not_found,0,,
6669.01,333736132,available,5,TESS Sector 100;TESS Sector 101;TESS Sector 36;TESS Sector 63;TESS Sector 90,
669.01,124573851,available,4,TESS Sector 09;TESS Sector 35;TESS Sector 62;TESS Sector 89,
6693.01,35377903,available,2,TESS Sector 55;TESS Sector 92,
6696.01,104195270,available,1,TESS Sector 58,
6697.01,441546821,available,6,TESS Sector 100;TESS Sector 101;TESS Sector 38;TESS Sector 64;TESS Sector 65;TESS Sector 99,
6697.02,441546821,available,6,TESS Sector 100;TESS Sector 101;TESS Sector 38;TESS Sector 64;TESS Sector 65;TESS Sector 99,
670.01,147660201,available,3,TESS Sector 09;TESS Sector 10;TESS Sector 36,
6711.01,303364023,available,9,TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 63;TESS Sector 64;TESS Sector 65,
672.01,151825527,available,7,TESS Sector 09;TESS Sector 10;TESS Sector 100;TESS Sector 36;TESS Sector 63;TESS Sector 90;TESS Sector 99,
673.01,151959065,available,5,TESS Sector 09;TESS Sector 10;TESS Sector 36;TESS Sector 63;TESS Sector 99,
674.01,158588995,available,7,TESS Sector 09;TESS Sector 10;TESS Sector 100;TESS Sector 36;TESS Sector 63;TESS Sector 90;TESS Sector 99,
6741.01,263203229,available,1,TESS Sector 93,
6750.01,299876474,available,1,TESS Sector 93,
6764.01,148523092,not_found,0,,
6768.01,365952328,available,4,TESS Sector 102;TESS Sector 103;TESS Sector 104;TESS Sector 93,
677.01,280206394,available,8,TESS Sector 09;TESS Sector 10;TESS Sector 35;TESS Sector 36;TESS Sector 62;TESS Sector 63;TESS Sector 89;TESS Sector 90,
6783.01,291013124,available,1,TESS Sector 94,
679.01,308050066,available,5,TESS Sector 09;TESS Sector 100;TESS Sector 35;TESS Sector 62;TESS Sector 89,
682.01,429304876,available,5,TESS Sector 09;TESS Sector 100;TESS Sector 36;TESS Sector 63;TESS Sector 90,
6849.01,434100688,not_found,0,,
6866.01,344224831,not_found,0,,
6874.01,4426490,available,2,TESS Sector 71;TESS Sector 72,
6876.01,377024332,not_found,0,,
6878.01,262135904,not_found,0,,
688.01,339636032,available,10,TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 13;TESS Sector 30;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36,
6882.01,293075732,available,1,TESS Sector 66,
6883.01,393818343,available,1,TESS Sector 55,
6884.01,156514476,not_found,0,,
689.01,445822015,available,2,TESS Sector 09;TESS Sector 36,
6894.01,67512645,available,1,TESS Sector 72,
6895.01,252537013,available,2,TESS Sector 77;TESS Sector 84,
690.01,101497191,available,3,TESS Sector 09;TESS Sector 35;TESS Sector 36,
691.01,156991337,available,3,TESS Sector 06;TESS Sector 07;TESS Sector 33,
692.01,320417762,available,8,TESS Sector 07;TESS Sector 1751;TESS Sector 34;TESS Sector 44;TESS Sector 45;TESS Sector 46;TESS Sector 72;TESS Sector 88,
6920.01,84126162,not_found,0,,
6921.01,58474992,available,2,TESS Sector 43;TESS Sector 44,
693.01,458589703,available,4,TESS Sector 07;TESS Sector 34;TESS Sector 44;TESS Sector 46,
694.01,55383975,available,39,TESS Sector 01;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96,
6952.01,400466395,not_found,0,,
696.01,77156829,available,5,TESS Sector 04;TESS Sector 05;TESS Sector 31;TESS Sector 32;TESS Sector 98,
696.02,77156829,available,5,TESS Sector 04;TESS Sector 05;TESS Sector 31;TESS Sector 32;TESS Sector 98,
696.03,77156829,available,5,TESS Sector 04;TESS Sector 05;TESS Sector 31;TESS Sector 32;TESS Sector 98,
6963.01,56658270,available,6,TESS Sector 43;TESS Sector 44;TESS Sector 59;TESS Sector 70;TESS Sector 71;TESS Sector 86,
6969.01,17129975,available,1,TESS Sector 75,
6982.01,113921235,available,5,TESS Sector 42;TESS Sector 43;TESS Sector 44;TESS Sector 70;TESS Sector 71,
6989.01,261141602,available,1,TESS Sector 86,
6994.01,55390413,not_found,0,,
6996.01,41875043,not_found,0,,
6999.01,444977814,available,1,TESS Sector 74,
700.01,150428135,available,37,TESS Sector 01;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 30;TESS Sector 31;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 95;TESS Sector 96;TESS Sector 97,
700.02,150428135,available,37,TESS Sector 01;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 30;TESS Sector 31;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 95;TESS Sector 96;TESS Sector 97,
700.03,150428135,available,37,TESS Sector 01;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 30;TESS Sector 31;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 95;TESS Sector 96;TESS Sector 97,
700.04,150428135,available,37,TESS Sector 01;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 30;TESS Sector 31;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 95;TESS Sector 96;TESS Sector 97,
